date,address,creator,initialBuy,marketCap,bondingCurveKey,vSolInBondingCurve,vTokensInBondingCurve,uri,signature
2025-05-12 23:44:31.303893,GAhLcoUPPswPfByMhubQHdhMxP2gbsnM3cCbrX8rpump,FLj2ZVzk3cAGozYaua92SHNFyqyV3bPfB8nsA5oAtaFT,58588143.515296,31.281843823242493,8EdY47x1btvgedr61TMi4ZxHUo6XRSqQtD5hmbhEDYbp,31.732673266999992,1014411856.484704,https://ipfs.io/ipfs/QmSiTKooW9bkY2DPaEDk1JmYgLN1bSdxjsbsCQwRe5tTGb,DiF5fHZE1fLsnEFhYzKUiwPA2V15UrW7TLMXG3CM5dDZAYekYKYMBDicPuKuZ8dYsEALmC6kyCjUyBzhHa2brhM
2025-05-12 23:44:36.235838,CHDx6BdUSkSJHzNieDeZbuBpJuR4y2ezRW2NEaf7pump,Fv6EZFyVG4TQ9e9LrZaj5eJ9dBqd7ekitd2GhX6ENARw,27601286.142372,29.45486616620569,Hej6CA2GuUUiE5KyatGHz5EkA92BNp1fP5SBnSej9UKk,30.79207920699999,1045398713.857628,https://ipfs.io/ipfs/QmejKEDgtSm35gwNaxokGyh81QeYWd3EoNrwCbm8evtKGf,Lxek8nbXZQDD6a6xdLs1jsywWaM26JvoLK7jnRBmtKZCQaXuuZz1f3KX1yRB6BTDfvALvz1CmMWZiE7rWu11S29
2025-05-12 23:44:42.510196,5jw8eR9ZBFXCLXnddNqzFQqc66LYeoNQTXui115xpump,G4kviBveZUjkuAEsCA7npKNnDVopYHaANxd1ysSoh4au,34281150.129545,29.834925026021196,ZKugf1KKtLCJcMwue7NS2cMCrgi6zPWAvHnnJDZEBZq,30.99009900899999,1038718849.870455,https://ipfs.io/ipfs/QmdAK5S2rerjce3yt4rQ48mTnX6L5S4VzRoRvvaswh3u97,21VjjSpe1LNds7vuC4CLPnqZqYA6nQdEVM1Mg3c6QXRD2JppjmdQ73sdRzS56KHrZSj1jAgjpHfqpWEyQzL7b7yt
2025-05-12 23:44:46.977699,Brvu8vAv2BWK1vXwEw6BpbjBK5BYeucqixCXUuFppump,A39HUqNqXfXdhC7HMdooMGFaMNeDWJuyoAZP6K7uGneX,33617007.649042,29.796809508061077,GATCwQUhrfMYxtYxAk8Bj6MP6JWEfx66ahFSiyrM7dKy,30.970297028999997,1039382992.350958,https://ipfs.io/ipfs/QmRbmbvrSxQNK4daNmdh1ujrVvHEQgGu6aWVRC8xoHGgmX,pFV42UQpkndBkBkbJ3iFQjiBKxWeUcSjUBAWMV4qgmos4hVnVUTk25VMGvycgQ1gfTvjnZVGfJWXXP8Z7gQVh8a
2025-05-12 23:44:48.969277,BsN62jc6CPiHfNkfo6eQb5jgYEcAQSmpQHpVJSzJpump,Avyqz1G9tJNKs1EKwJTyyxCJthS9BTrBw91QEYF7CEGy,47388012.590148,30.602351569880334,EAffxDNYJMvmdFND2CfqnHPVxJCMaDTowSKLq8TRiPif,31.386138612999975,1025611987.409852,https://ipfs.io/ipfs/QmRyivDJDJ6pHjAc57tvSiWbnkMSck4FW8qDPDXuPX1NXp,41fbdcgVr1BZ9MGcuMhpSMEQo7xWpMe1DEB9Y4SAySsuLhWCuWVb6EfCsR6q5XUtEvy5ySPt6eYUeVonpMhdZuum
2025-05-12 23:44:48.972007,Cn2GouCpmqXjfFy5SwU1sZ9vfbPhXw6XXdF5rXS9pump,G89VHmvkePsuubux9s1xoPK2VL3XuZmJw1VCcanTdK1J,34281150.129545,29.834925026021196,3tA4ED1yaPAJKyycbGvuKrhaK1jUdTEaaxxm2zW8exAb,30.99009900899999,1038718849.870455,https://ipfs.io/ipfs/QmfDUVPbpSU3UNeLQuhSwSByU9JdxzmKX6NL52xNDFEFGo,2LnGoJaMSFqmMSv8LMfLXoTjPyWUqiPd1bGn8GULQxJQUhFC3P6jfk2Najvz4vACgNP1AiZiYtXLdTHWBizaYjZK
2025-05-12 23:44:50.773616,97LifW17NqPqQFir9jz9dNtRTAx7XqBe8iJWnZ6ppump,HTAy6vdPQjMPufqaTCh1orcD8pqzSP2694aSjtXwbwqr,21039219.431372,29.088537019791605,6qiCzvDXMW7i9yQ6GoDUQ2KRtbHwwBK6N2DvSUGqA9zy,30.60000010893941,1051960780.568628,https://ipfs.io/ipfs/QmUhdD1oKFZsuuMpSsXquW8MkS8rWf1m1yCPuZ7SbKBYut,5QDiL1nTRQVr9TTc5SmkKYFCyEyUQL8Sw1J7UqCt63wkbMXgiFzbrVgEydkcLU7NnEkYk43uExLK4BNT5vvHVoDY
2025-05-12 23:44:51.218586,2jz2VFawpTKdtS3PQo2FMQ9CD2HDc1SGxbdstpH2pump,GQN6ec68w2n9hNhNoxrMtDXz2R3Qc9bkrhmi9fSNv6CV,0.0,27.958993476234856,6iT1qxha8BjUssstgCvgfZq7tdfe4FGVF1z8AZN9yD8b,30.0,1073000000.0,https://ipfs.io/ipfs/QmPPsR5EbxCacjiLG9nM222dAgR5Y9VgkXxUGT8RbZEWg5,vv1CkHfRQMXkaQF99EZo4wBVGX5aTqoVTn38sBD2xit6DF8R9HeDKRkGzDFCFpEKKsfKfDjyUNcFDWWetieLdkM
2025-05-12 23:44:58.664272,EJLzmo9twjgVGDrvowYsmVJGHmT6zsXv5BsEoA4npump,595JLzeWaPwKBMrBQkjrVZNaffhons2MkcWR8VDJkUU4,5285714.268532,28.236500395183796,HhuQUuypzQuHtYnK3mnhi4iiVJz9rLcSqXPX448YA3G7,30.14851485099998,1067714285.731468,https://ipfs.io/ipfs/QmQCbBJxx65hJfQAJs2wdfTgm8ecXqPtLTb8rrUVKDc5m9,2Ps1um9L86mg7pYNeDcG6CEeXXbzgBw3DCJY5H7hMeHaz7P7zcG86z6wALR7SBnnh4GgjSdMc5pRcVLPx1ieBawm
2025-05-12 23:45:17.616706,2R6Cg5BGESRjQWzGt1W6M4tpniTyCKmbNnyLvLcbpump,GQTHVCWoPbnQBnPXeoAVVyLnb8jicDzjsQxXcvsEruvB,7036065.53917,28.329307235215516,9zSD2y5PzVQ3ERkRq77Qto8s3GmvHwyTrUqByZ6u52Pi,30.19801980099999,1065963934.46083,https://ipfs.io/ipfs/QmetNiDzp32psLPg8eEWKJFNPwhpg2ZAsYZhX9Npn66LAu,4sqEPEPiRMzzY6vEaC7HeFz6hSbZ5fVtERZrPZejde4pzf7b6B5itjWt1Fte2F9TMa4vUZVgDodbybx8DDCssHEC
