date,address,creator,initialBuy,marketCap,bondingCurveKey,vSolInBondingCurve,vTokensInBondingCurve,uri,signature
2025-05-09 18:08:04.979944,9XCAiyTAsFAx2HraoJKByfiZJ5N6jBK8M113QcE4pump,J4rGfhPPZA7Huef58BN8DT7gXm7Ly2B4cU5eExVaG4G6,66439628.45773,31.77176344623955,95p8YCwFWfRyxyP9dZMVJJTCjJbDQKzvbsgMA3p1WyqY,31.980198018999996,1006560371.54227,https://ipfs.io/ipfs/Qma1zfWVvhdkkWZX71Uy7aCA9Tp4wnQyUMDP4gzdd5C4t3,2joTfPqmYkbZctsVL9uWsrxgKJFDWxHWUTrUjdnz3Uw2nvYNrtBqZvCqwHrMoRnrSc7Jnmg3LAvkhWLgc7t8x3XG
2025-05-09 18:08:06.097877,EJw9W28gT4fMzo7h9Ef2EjJYzqZ6xEtyZBrCaywapump,8XAgwuGxFCcNrmKkoDmdMT4VquCHKHP6iKgk3C9AstQf,3529605.227977,28.14384582045034,CKG68hjEQqH1hUwpdfULw3wUR3YpbrRq5fov9YDZXaXh,30.099009899999974,1069470394.772023,https://ipfs.io/ipfs/QmcHctAUbCp4DyzgWUwjgiZAoBPhJdRdc7L9xrKvbYaMXh,5BFLDYFHfqGoGvzHBtvCxkzzVAPv2HjyqcSJBNjMaaGTmydW4uS7tRkqQifF2m2xsxtcFrv44G16nxv9f3Ce6qNC
2025-05-09 18:08:08.065594,Djc29KLqsqL2HURciQb3ArMKdi2Cfk2hTr9bHCa9pump,9ou73V65MSqT3zq8Xy88FZnLXmpN3Wv7gNyo4KNPNvMs,50613207.51952,30.79573087755936,E5zMFDq94J38adagjvnncC1PJXEUgwvNTPfEMaJvmxxL,31.48514851399999,1022386792.48048,https://ipfs.io/ipfs/QmebGPdzeUeviT54jJwwi6zzpjUT4k4W4KgNcYRboesyM8,2sxkY9N31QCcZRoW7BHRacKHdutHZ79tRD5TsNW6MzLi8c2bRUGq5FmbyVzXskk4fbmnvzdcYf38acr6YpmkJAHH
2025-05-09 18:08:08.917966,B8VidEhqp6fMhVFpwm3nBeUYJTjFTxEEPQWWS2xBpump,EsAJJWb4ihBT7M8MxRHHiSBzesCWqzqPkBwSzQFoG5Xf,707783.634087,27.99591521958405,GBtEcDr9SCz57PAz8PiEGfq122bFCuW68ekzMvRkaAWj,30.019801979999976,1072292216.365913,https://ipfs.io/ipfs/QmNLequFA88QgWX2923p4y9BucRub6wAV29VwrdmpxjTkE,Lqn6aXDpu1hvp74kkvCU2cRt2g2ycVzf9Diaw6HLFCoxfWgCR63pdhGHPVNnythyoYB2rrGTujepR4QzUSjy9af
2025-05-09 18:08:09.857170,F4EfkhA2tpTo1r16quqLUCKAFa7ryvr2JGNvpSzjpump,GdRSPexhxbQz5H2zFQrNN2BAZUqEjAULBigTPvQ6oDMP,96666666.645849,33.76950873502591,7KFpjTBG2F1ZUodDT9k4EyJxD6izevqucQruk6Lo4VCV,32.970297028999966,976333333.354151,https://ipfs.io/ipfs/QmacBeG4yTDakXHobhG3hLwBXKKc8GhbnyU2SsNKxiMLhf,5amRobdizzfNhnGWx5de3pxeeLhGXbvu8Qc3ZHesJn78XXa6VRYcqa8joPN6UJZ874s51VGLcU4PdqG1skQSZQr8
2025-05-09 18:08:11.657105,4SQS1XN6dCxNQs8zqgBoojgyuMoeZHqE31esbgY2pump,Hgx7sLV3gC6rsEwpB5FWYGoELL1MpnAaznhsh3cUiEUj,4583963.184034,28.199420293978278,C8PJDPV5Psp8vnX6NEPJwd6sBRxk2aJ98DLv9unoV7sL,30.128712870999994,1068416036.815966,https://ipfs.io/ipfs/QmVEEKpC9oWHuVpvjoPhUpMbikZ5hNebNVapF2UMkojM3o,5PcBUiHEUJgJt2HKrrMVifdib6xo8CRJjKRe4sKp5aKi1iwaSA329EoRjoJnWHTg88YEE66HR1ocSGyYNqHeuk1A
2025-05-09 18:08:13.639035,6s14NovfRfViwBSx2rkBC9fZWMcMXjD12VUgyEu2pump,BMe8SSmUsDTgks8pHz9ArkZu4m52U7A8vwGFyt9k9wqN,27601286.142372,29.45486616620569,D9u3eiXXAfz2DU95jRVNrWH3KJhWoYm8v6dRNicV9L9L,30.79207920699999,1045398713.857628,https://ipfs.io/ipfs/QmcUP718g8xzGcGnTj6AQikSkHkvFtfRQFryhr5DgEZTGo,4gojumFWDciMXveFYtsJ47Ba5mAZL1RKdgK83Mo2VfmjU91BDK7EMBgxLfRwSC79xvUhbk5DdLmCa4ReHTN79SUm
2025-05-09 18:08:14.022423,GRe2n4HGxTGe8A3cTX5LFmEUM1uc3pRyx42dmpV7pump,66666KoHBbpC7zCkgUjWsdTmxeEmCEZLLfKLT1iYQCDo,66439628.45773,31.77176344623955,9iU8KWNXj9qNsSs2cnZfJpVqGx5bgWv7gTDbZzMG1vkh,31.980198018999996,1006560371.54227,https://ipfs.io/ipfs/QmV3FafnJvQ9dkDTTKBew3mprHSrBx8SbosXXxm8odAG8e,kfrwdJkNJJwZkrp2SnLgH1obXf1N3hdveUEd8NBnQqknAYZex1fpPqBstBbrRfzVUxhEn9fwRzgsyGKvU1wsZzo
2025-05-09 18:08:14.629525,DcLz8sFJtQwb5UrYzeapaPQ8zjFbkpiX16vqWjmnAAGx,9q8HbxZrDKPnJR93wexGPTL2UVADkCa1mnCywbgve3Yn,97350381.0,33.816855215642356,9igFjfX6rwDg495D69Y8t2yHmFRoEigeMqBwKdXvz3mY,32.99340190691962,975649619.0,https://metadata.pumployer.fun/metadata/n-m83dyhokcm,GGZfEsrvzsTS55w317StJRmCTEWyH5XG5LyDaUTUPWmARXb872pBG9jYWKzvMnR6Atk2q9ecmwbNx4xFzA9fxv2
2025-05-09 18:08:18.167658,7bQLy5a1MtTobpF8Px5GaTNq9M9dtQR8WorqFpU3pump,9wYR6nweAQUYW1cqUTm6oc4fx25E4w4Vsfg9pH5Vd1qC,3529605.227977,28.14384582045034,9iQKrssx93tca3bHnuzhLuRkBFxK7WXgZddrBujrjGXf,30.099009899999974,1069470394.772023,https://ipfs.io/ipfs/QmZM6kmHDrSyTSLciMCWEaojuMeuG3bZZuRLdaKQ9DNqSK,5fzf1N9QqiHSjEe4jw7vvPKsc2GubguiWmb4jHndVNum2rh9kKffWssy34EdvW8mhyDjBvzXuxdff2NLzKesefxw
2025-05-09 18:08:18.622704,B21rkJznYm7CEyy2n6z7NA6pLeSuu4UueKFaTCAypump,2JxcN7ex8gCLfN6PKiD1pq5eRi6byYb2tw9JoyVVZJ4k,139956521.73913,36.975768872320565,3rfkKsGBBpxZYBcoa5HQwqWbNw6V95jvG3UgTHNzRXrd,34.499999999999986,933043478.26087,https://ipfs.io/ipfs/QmRwfYotxJ4hUHUuz9UWMhL5ZmvsYp1samDZrA9sccVvgP,5jKMBxHwWsgEGYXjMLVAHkKAaCs7ejXmS2HDyF74QZRnoKhGaxPYajFtnUEYMFp2HbGHVbaGCJgtVQynzCJgdax5
2025-05-09 18:08:19.032354,DZ8uw4odHTRsiFBhpnZi4Y5Z2SZzZ8LewiDUrdU7Tt3u,37UgSGgvszhx1rBYvUX4aBwvGLyLnphuQpxkNfZo1qPy,1785357.737104,28.052267785026366,3Mv6Nmrp1aqheHTN3onm3tWeXiA2cDJZAq57X4ckwwVv,30.04999999999998,1071214642.262896,https://ipfs.io/ipfs/QmWEBATpWBvJK2wm1QRd4MC1xcHQ8o4DRSN7T8VbDXcWDR,3g3vdWYhVCD6CHw2uMbEcdVz4sJYgLNfgaStGyqF1LuvyCUMvHQA1wxtAng5abWc88RyA1paznoJsFdKgK3o4KJE
2025-05-09 18:08:21.542798,8duhYGZRHwNtmyTHUFUBDBtBJcgCKqpFhLVrihn5pump,2HJMgsEqKrcRNDqo1P9g9pCFEXSdi2VtKqDKg9qhikco,66439628.45773,31.77176344623955,EPsjP3GQmsCQNWEzFASLrdAWfGrQBAbo8Di3MQzHw3z6,31.980198018999996,1006560371.54227,https://ipfs.io/ipfs/QmTjVgxC2jpEV2aLaNuawSWxGoXqx5f3887s292Qr2pVKn,4Xs4hiMw8D72ujhZQWUvbi4w4KnLuaDpkST7xs8LeyaS7sJZvkzMbY73Jvvc7EQN6TdKTQYcZDSfryuNKumtRB6K
2025-05-09 18:08:23.478905,J917DNXVaBd39CHXaGDFYVLEBVfFDgyGh6Y7meKpump,8WmdKQQqCuYcUwNKRh5FTsJ4EJ139ZboMivyPeQzD4PS,34281150.129545,29.834925026021196,5Rg7gkZ11E7z6EcnUhYygkKq8dzLQ1BbecnMV2Uh5Bqw,30.99009900899999,1038718849.870455,https://ipfs.io/ipfs/QmbXemhrVgNipCWW1zgHP1aNkeuomf6oxN5mAG7RQUTkMd,2diMkSaXWdzyySwrszGPuCz4gs3zeTrjzWy5g54UTKowsc2vTA7TV1b8sDbL8TevpHJnXy569StF9YKXeJtSXmJW
